company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep,actual_dep,delay_min,passengers,Hot Transfer,Origin,Transfer,transfer_ratio,ssr_count,tight_ground,high_load,delay_norm,ssr_norm,bag_ratio_norm,load_norm,tight_flag,high_load_flag,difficulty_score,daily_rank,difficulty_cat
UA,2179,2025-08-15,ORD,SFO,2025-08-15T18:20:00Z,2025-08-15T21:09:00Z,2025-08-15T18:40:00Z,2025-08-15T21:59:00Z,234,B757-300,Mainline,99,121,66,2025-08-15 18:20:00+00:00,2025-08-15 18:40:00+00:00,20.0,221,0,66,58,58.0,0.0,False,False,0.035783365570599614,0.0,0.1657142857142857,0.4136622390891841,0,0,0.12661031463187386,118.0,Medium
UA,1659,2025-08-01,ORD,CUN,2025-08-01T10:42:00Z,2025-08-01T14:28:00Z,2025-08-01T10:49:00Z,2025-08-01T14:27:00Z,179,B737-900,Mainline,64,89,70,2025-08-01 10:42:00+00:00,2025-08-01 10:49:00+00:00,7.0,245,0,115,7,7.0,0.0,True,True,0.023210831721470017,0.0,0.02,0.45920303605313095,1,1,0.20280385672706722,40.0,Difficult
UA,2202,2025-08-04,ORD,IAH,2025-08-04T18:25:00Z,2025-08-04T21:21:00Z,2025-08-04T19:25:00Z,2025-08-04T21:57:00Z,179,B737-900,Mainline,-5,61,56,2025-08-04 18:25:00+00:00,2025-08-04 19:25:00+00:00,60.0,201,1,13,16,16.0,1.0,True,False,0.07446808510638298,0.1111111111111111,0.045714285714285714,0.3757115749525617,1,0,0.2288478198875066,28.0,Difficult
G7,4481,2025-08-08,ORD,GRR,2025-08-08T07:00:00Z,2025-08-08T09:07:00Z,2025-08-08T06:54:00Z,2025-08-08T08:49:00Z,50,CRJ-550,Express,745,330,29,2025-08-08 07:00:00+00:00,2025-08-08 06:54:00+00:00,-6.0,50,6,1,30,30.0,0.0,False,False,0.010638297872340424,0.0,0.08571428571428572,0.08918406072106262,0,0,0.0381711586487718,475.0,Easy
UA,1658,2025-08-07,ORD,EWR,2025-08-07T06:00:00Z,2025-08-07T09:13:00Z,2025-08-07T05:55:00Z,2025-08-07T08:55:00Z,179,B737-900,Mainline,216,242,56,2025-08-07 06:00:00+00:00,2025-08-07 05:55:00+00:00,-5.0,187,0,100,14,14.0,0.0,False,False,0.011605415860735008,0.0,0.04,0.34914611005692603,0,0,0.0813108467696057,296.0,Medium
OO,5843,2025-08-14,ORD,ECP,2025-08-14T10:50:00Z,2025-08-14T13:23:00Z,2025-08-14T10:46:00Z,2025-08-14T13:16:00Z,76,ERJ-175,Express,55,62,34,2025-08-14 10:50:00+00:00,2025-08-14 10:46:00+00:00,-4.0,74,5,43,7,7.0,0.0,False,False,0.012572533849129593,0.0,0.02,0.13472485768500947,0,0,0.034716731691740776,498.0,Easy
UA,2440,2025-08-15,ORD,LAS,2025-08-15T13:02:00Z,2025-08-15T15:03:00Z,2025-08-15T13:25:00Z,2025-08-15T15:24:00Z,179,B737-900,Mainline,67,103,64,2025-08-15 13:02:00+00:00,2025-08-15 13:25:00+00:00,23.0,179,7,53,44,44.0,0.0,False,False,0.03868471953578337,0.0,0.12571428571428572,0.33396584440227706,0,0,0.10354144188404757,166.0,Medium
UA,1851,2025-08-11,ORD,ALB,2025-08-11T09:00:00Z,2025-08-11T12:11:00Z,2025-08-11T08:58:00Z,2025-08-11T12:12:00Z,126,A319-100,Mainline,61,70,51,2025-08-11 09:00:00+00:00,2025-08-11 08:58:00+00:00,-2.0,145,1,27,68,68.0,0.0,False,False,0.014506769825918761,0.0,0.19428571428571428,0.269449715370019,0,0,0.09709911687892228,220.0,Medium
OO,5215,2025-08-07,ORD,LNK,2025-08-07T09:06:00Z,2025-08-07T11:05:00Z,2025-08-07T09:01:00Z,2025-08-07T11:10:00Z,50,CRJ-200,Express,74,58,29,2025-08-07 09:06:00+00:00,2025-08-07 09:01:00+00:00,-5.0,51,0,24,20,20.0,0.0,False,False,0.011605415860735008,0.0,0.05714285714285714,0.09108159392789374,0,0,0.03312651497237068,512.0,Easy
UA,1139,2025-08-01,ORD,DSM,2025-08-01T09:00:00Z,2025-08-01T10:29:00Z,2025-08-01T09:10:00Z,2025-08-01T10:37:00Z,126,A319-100,Mainline,63,62,43,2025-08-01 09:00:00+00:00,2025-08-01 09:10:00+00:00,10.0,131,9,9,66,66.0,2.0,False,False,0.02611218568665377,0.2222222222222222,0.18857142857142858,0.2428842504743833,0,0,0.13856923595960297,157.0,Medium
UA,416,2025-08-13,ORD,MXP,2025-08-13T21:35:00Z,2025-08-14T13:20:00Z,2025-08-13T21:52:00Z,2025-08-14T13:45:00Z,243,B787-8,Mainline,215,236,150,2025-08-13 21:35:00+00:00,2025-08-13 21:52:00+00:00,17.0,271,0,74,183,183.0,0.0,False,True,0.03288201160541586,0.0,0.5228571428571429,0.50853889943074,0,1,0.21614381193920135,25.0,Difficult
UA,611,2025-08-10,ORD,SFO,2025-08-10T07:00:00Z,2025-08-10T10:40:00Z,2025-08-10T07:06:00Z,2025-08-10T10:40:00Z,234,B757-300,Mainline,20,1,66,2025-08-10 07:00:00+00:00,2025-08-10 07:06:00+00:00,6.0,276,1,212,22,22.0,0.0,True,True,0.022243713733075435,0.0,0.06285714285714286,0.5180265654648956,1,1,0.2228498557843303,26.0,Difficult
OO,5292,2025-08-05,ORD,MTY,2025-08-05T08:45:00Z,2025-08-05T11:41:00Z,2025-08-05T08:41:00Z,2025-08-05T11:19:00Z,70,ERJ-175,Express,936,943,42,2025-08-05 08:45:00+00:00,2025-08-05 08:41:00+00:00,-4.0,72,2,46,5,5.0,0.0,False,False,0.012572533849129593,0.0,0.014285714285714285,0.13092979127134724,0,0,0.032814861266151185,473.0,Easy
UA,1923,2025-08-07,ORD,CID,2025-08-07T20:05:00Z,2025-08-07T21:21:00Z,2025-08-07T20:21:00Z,2025-08-07T21:28:00Z,126,B737-700,Mainline,110,101,43,2025-08-07 20:05:00+00:00,2025-08-07 20:21:00+00:00,16.0,121,0,5,54,54.0,0.0,False,False,0.031914893617021274,0.0,0.15428571428571428,0.2239089184060721,0,0,0.08521339462346367,279.0,Medium
OO,5643,2025-08-07,ORD,CAK,2025-08-07T21:10:00Z,2025-08-07T23:46:00Z,2025-08-07T21:19:00Z,2025-08-07T23:44:00Z,50,CRJ-550,Express,45,48,29,2025-08-07 21:10:00+00:00,2025-08-07 21:19:00+00:00,9.0,43,17,3,17,17.0,2.0,False,False,0.025145067698259187,0.2222222222222222,0.04857142857142857,0.07590132827324478,0,0,0.07688251612285688,312.0,Medium
UA,1989,2025-08-10,ORD,BOS,2025-08-10T18:20:00Z,2025-08-10T21:59:00Z,2025-08-10T18:38:00Z,2025-08-10T22:09:00Z,179,B737-MAX9,Mainline,70,54,56,2025-08-10 18:20:00+00:00,2025-08-10 18:38:00+00:00,18.0,175,0,39,31,31.0,0.0,False,False,0.033849129593810444,0.0,0.08857142857142856,0.3263757115749526,0,0,0.09314416690741938,258.0,Medium
UA,2426,2025-08-05,ORD,IAH,2025-08-05T19:35:00Z,2025-08-05T22:24:00Z,2025-08-05T21:13:00Z,2025-08-05T23:42:00Z,179,B737-900,Mainline,-48,63,56,2025-08-05 19:35:00+00:00,2025-08-05 21:13:00+00:00,98.0,184,19,44,50,50.0,2.0,True,False,0.11121856866537719,0.2222222222222222,0.14285714285714285,0.3434535104364327,1,0,0.2750721457027727,12.0,Difficult
OO,5810,2025-08-03,ORD,PIA,2025-08-03T20:20:00Z,2025-08-03T21:32:00Z,2025-08-03T20:33:00Z,2025-08-03T21:43:00Z,50,CRJ-200,Express,105,138,29,2025-08-03 20:20:00+00:00,2025-08-03 20:33:00+00:00,13.0,50,0,15,30,30.0,0.0,False,False,0.029013539651837523,0.0,0.08571428571428572,0.08918406072106262,0,0,0.04368373118262092,445.0,Easy
UA,576,2025-08-07,ORD,LAX,2025-08-07T15:35:00Z,2025-08-07T18:06:00Z,2025-08-07T16:16:00Z,2025-08-07T18:47:00Z,200,A321-2NX,Mainline,72,81,62,2025-08-07 15:35:00+00:00,2025-08-07 16:16:00+00:00,41.0,210,14,71,45,45.0,0.0,False,False,0.05609284332688588,0.0,0.12857142857142856,0.3927893738140418,0,0,0.12110001347515983,168.0,Medium
UA,2430,2025-08-08,ORD,BNA,2025-08-08T14:10:00Z,2025-08-08T15:55:00Z,2025-08-08T14:06:00Z,2025-08-08T15:47:00Z,166,B737-MAX8,Mainline,76,107,51,2025-08-08 14:10:00+00:00,2025-08-08 14:06:00+00:00,-4.0,198,4,52,32,32.0,0.0,False,False,0.012572533849129593,0.0,0.09142857142857143,0.37001897533206835,0,0,0.09606126950686684,231.0,Medium
UA,1538,2025-08-01,ORD,SAV,2025-08-01T11:05:00Z,2025-08-01T14:34:00Z,2025-08-01T11:10:00Z,2025-08-01T14:13:00Z,179,B737-MAX9,Mainline,102,108,56,2025-08-01 11:05:00+00:00,2025-08-01 11:10:00+00:00,5.0,169,0,72,33,33.0,1.0,False,False,0.02127659574468085,0.1111111111111111,0.09428571428571429,0.31499051233396586,0,0,0.11046044626956251,252.0,Medium
UA,1741,2025-08-15,ORD,JAC,2025-08-15T09:20:00Z,2025-08-15T11:35:00Z,2025-08-15T09:11:00Z,2025-08-15T11:20:00Z,126,B737-700,Mainline,103,118,43,2025-08-15 09:20:00+00:00,2025-08-15 09:11:00+00:00,-9.0,128,11,41,53,53.0,0.0,False,False,0.007736943907156672,0.0,0.15142857142857144,0.23719165085388993,0,0,0.08004512762863927,261.0,Medium
UA,2343,2025-08-08,ORD,IND,2025-08-08T14:21:00Z,2025-08-08T16:32:00Z,2025-08-08T14:20:00Z,2025-08-08T16:44:00Z,179,B737-900,Mainline,66,84,56,2025-08-08 14:21:00+00:00,2025-08-08 14:20:00+00:00,-1.0,139,1,11,47,47.0,0.0,False,False,0.015473887814313345,0.0,0.13428571428571429,0.25806451612903225,0,0,0.08311221242724331,270.0,Medium
G7,4461,2025-08-06,ORD,ABE,2025-08-06T13:51:00Z,2025-08-06T17:00:00Z,2025-08-06T14:00:00Z,2025-08-06T17:06:00Z,50,CRJ-550,Express,106,131,29,2025-08-06 13:51:00+00:00,2025-08-06 14:00:00+00:00,9.0,48,12,17,2,2.0,2.0,False,False,0.025145067698259187,0.2222222222222222,0.005714285714285714,0.08538899430740038,0,0,0.07020862075825941,289.0,Medium
OO,5493,2025-08-15,ORD,ATW,2025-08-15T11:05:00Z,2025-08-15T12:18:00Z,2025-08-15T10:59:00Z,2025-08-15T12:11:00Z,50,CRJ-200,Express,70,72,29,2025-08-15 11:05:00+00:00,2025-08-15 10:59:00+00:00,-6.0,52,0,12,36,36.0,0.0,False,False,0.010638297872340424,0.0,0.10285714285714286,0.09297912713472486,0,0,0.04235874336007567,424.0,Medium
UA,1297,2025-08-13,ORD,DFW,2025-08-13T08:45:00Z,2025-08-13T11:24:00Z,2025-08-13T08:44:00Z,2025-08-13T11:07:00Z,126,A319-100,Mainline,57,75,43,2025-08-13 08:45:00+00:00,2025-08-13 08:44:00+00:00,-1.0,131,15,10,7,7.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.02,0.2428842504743833,0,0,0.0794412386613929,267.0,Medium
UA,356,2025-08-13,ORD,ATL,2025-08-13T14:30:00Z,2025-08-13T17:39:00Z,2025-08-13T14:26:00Z,2025-08-13T17:43:00Z,126,B737-700,Mainline,89,113,51,2025-08-13 14:30:00+00:00,2025-08-13 14:26:00+00:00,-4.0,125,0,50,26,26.0,2.0,False,False,0.012572533849129593,0.2222222222222222,0.07428571428571429,0.23149905123339656,0,0,0.1093731577030055,168.0,Medium
OO,5984,2025-08-11,ORD,BIL,2025-08-11T09:20:00Z,2025-08-11T11:36:00Z,2025-08-11T09:18:00Z,2025-08-11T11:38:00Z,70,ERJ-175,Express,185,84,34,2025-08-11 09:20:00+00:00,2025-08-11 09:18:00+00:00,-2.0,83,0,8,40,40.0,0.0,False,False,0.014506769825918761,0.0,0.11428571428571428,0.15180265654648956,0,0,0.0575697051142164,374.0,Medium
OO,5444,2025-08-03,ORD,CID,2025-08-03T12:50:00Z,2025-08-03T14:04:00Z,2025-08-03T12:43:00Z,2025-08-03T13:56:00Z,50,CRJ-550,Express,46,51,29,2025-08-03 12:50:00+00:00,2025-08-03 12:43:00+00:00,-7.0,53,2,2,20,20.0,0.0,False,False,0.00967117988394584,0.0,0.05714285714285714,0.09487666034155598,0,0,0.033305257462066376,513.0,Easy
UA,1693,2025-08-13,ORD,DCA,2025-08-13T13:55:00Z,2025-08-13T17:01:00Z,2025-08-13T17:18:00Z,2025-08-13T20:01:00Z,150,A320-200,Mainline,40,240,46,2025-08-13 13:55:00+00:00,2025-08-13 17:18:00+00:00,203.0,91,19,12,14,14.0,0.0,True,False,0.2127659574468085,0.0,0.04,0.1669829222011385,1,0,0.20522637167427024,36.0,Difficult
OO,5269,2025-08-15,ORD,PIA,2025-08-15T13:55:00Z,2025-08-15T15:03:00Z,2025-08-15T14:56:00Z,2025-08-15T15:51:00Z,50,CRJ-200,Express,-34,40,29,2025-08-15 13:55:00+00:00,2025-08-15 14:56:00+00:00,61.0,54,21,22,11,11.0,0.0,True,False,0.07543520309477755,0.0,0.03142857142857143,0.0967741935483871,1,0,0.14827111392382497,87.0,Difficult
OO,5534,2025-08-09,ORD,OMA,2025-08-09T16:00:00Z,2025-08-09T17:43:00Z,2025-08-09T17:05:00Z,2025-08-09T18:50:00Z,76,ERJ-175,Express,27,123,34,2025-08-09 16:00:00+00:00,2025-08-09 17:05:00+00:00,65.0,97,0,7,60,60.0,0.0,True,False,0.07930367504835589,0.0,0.17142857142857143,0.17836812144212522,1,0,0.1937504410886461,54.0,Difficult
OO,5027,2025-08-01,ORD,MCW,2025-08-01T07:45:00Z,2025-08-01T09:14:00Z,2025-08-01T07:38:00Z,2025-08-01T09:14:00Z,50,CRJ-200,Express,952,670,29,2025-08-01 07:45:00+00:00,2025-08-01 07:38:00+00:00,-7.0,18,1,7,8,8.0,0.0,False,False,0.00967117988394584,0.0,0.022857142857142857,0.028462998102466795,0,0,0.013165382157105682,560.0,Easy
UA,2067,2025-08-02,ORD,BOS,2025-08-02T07:30:00Z,2025-08-02T10:57:00Z,2025-08-02T07:27:00Z,2025-08-02T10:43:00Z,179,B737-MAX9,Mainline,480,480,56,2025-08-02 07:30:00+00:00,2025-08-02 07:27:00+00:00,-3.0,222,0,94,20,20.0,0.0,False,False,0.013539651837524177,0.0,0.05714285714285714,0.4155597722960152,0,0,0.09860242143903174,276.0,Medium
UA,2649,2025-08-10,ORD,EWR,2025-08-10T14:27:00Z,2025-08-10T18:01:00Z,2025-08-10T14:31:00Z,2025-08-10T18:09:00Z,176,B757-200,Mainline,162,198,64,2025-08-10 14:27:00+00:00,2025-08-10 14:31:00+00:00,4.0,167,0,63,27,27.0,0.0,False,False,0.020309477756286266,0.0,0.07714285714285714,0.3111954459203036,0,0,0.08376050393951803,297.0,Medium
UA,2677,2025-08-15,ORD,IAD,2025-08-15T17:56:00Z,2025-08-15T20:55:00Z,2025-08-15T18:01:00Z,2025-08-15T20:53:00Z,176,B757-200,Mainline,46,82,56,2025-08-15 17:56:00+00:00,2025-08-15 18:01:00+00:00,5.0,204,27,48,53,53.0,0.0,True,False,0.02127659574468085,0.0,0.15142857142857144,0.38140417457305503,1,0,0.21294952792372956,22.0,Difficult
UA,293,2025-08-08,ORD,LGA,2025-08-08T11:00:00Z,2025-08-08T14:20:00Z,2025-08-08T10:56:00Z,2025-08-08T14:19:00Z,166,B737-800,Mainline,65,68,60,2025-08-08 11:00:00+00:00,2025-08-08 10:56:00+00:00,-4.0,174,0,45,16,16.0,0.0,False,False,0.012572533849129593,0.0,0.045714285714285714,0.3244781783681215,0,0,0.07781025297122032,303.0,Medium
UA,2497,2025-08-05,ORD,DTW,2025-08-05T19:35:00Z,2025-08-05T22:05:00Z,2025-08-05T19:34:00Z,2025-08-05T21:52:00Z,126,A319-100,Mainline,80,66,51,2025-08-05 19:35:00+00:00,2025-08-05 19:34:00+00:00,-1.0,88,3,9,32,32.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.09142857142857143,0.16129032258064516,0,0,0.07740816736835954,282.0,Medium
UA,786,2025-08-13,ORD,BTV,2025-08-13T11:17:00Z,2025-08-13T14:33:00Z,2025-08-13T11:13:00Z,2025-08-13T14:10:00Z,150,A320-200,Mainline,90,90,46,2025-08-13 11:17:00+00:00,2025-08-13 11:13:00+00:00,-4.0,171,2,40,75,75.0,0.0,False,False,0.012572533849129593,0.0,0.21428571428571427,0.3187855787476281,0,0,0.11038601876140736,163.0,Medium
UA,1044,2025-08-05,ORD,LAX,2025-08-05T09:05:00Z,2025-08-05T11:40:00Z,2025-08-05T09:02:00Z,2025-08-05T11:33:00Z,234,B757-300,Mainline,200,228,72,2025-08-05 09:05:00+00:00,2025-08-05 09:02:00+00:00,-3.0,271,11,126,32,32.0,1.0,False,True,0.013539651837524177,0.1111111111111111,0.09142857142857143,0.50853889943074,0,1,0.14627761194534178,93.0,Difficult
UA,920,2025-08-10,ORD,LHR,2025-08-10T18:05:00Z,2025-08-11T08:20:00Z,2025-08-10T20:19:00Z,2025-08-11T11:03:00Z,167,B767-300,Mainline,4365,4391,145,2025-08-10 18:05:00+00:00,2025-08-10 20:19:00+00:00,134.0,181,6,67,31,31.0,1.0,False,False,0.14603481624758222,0.1111111111111111,0.08857142857142856,0.3377609108159393,0,0,0.15129913497397046,83.0,Difficult
UA,476,2025-08-11,ORD,CVG,2025-08-11T10:53:00Z,2025-08-11T13:14:00Z,2025-08-11T10:50:00Z,2025-08-11T13:06:00Z,126,A319-100,Mainline,58,85,43,2025-08-11 10:53:00+00:00,2025-08-11 10:50:00+00:00,-3.0,131,6,35,24,24.0,0.0,False,False,0.013539651837524177,0.0,0.06857142857142857,0.2428842504743833,0,0,0.06635303136041963,346.0,Medium
OO,5274,2025-08-04,ORD,SBN,2025-08-04T21:30:00Z,2025-08-04T23:30:00Z,2025-08-04T21:29:00Z,2025-08-04T23:21:00Z,50,CRJ-550,Express,65,58,29,2025-08-04 21:30:00+00:00,2025-08-04 21:29:00+00:00,-1.0,50,0,0,32,32.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.09142857142857143,0.08918406072106262,0,0,0.06298691499644304,351.0,Medium
OO,5852,2025-08-07,ORD,HSV,2025-08-07T10:46:00Z,2025-08-07T12:37:00Z,2025-08-07T10:36:00Z,2025-08-07T12:16:00Z,76,ERJ-175,Express,85,47,34,2025-08-07 10:46:00+00:00,2025-08-07 10:36:00+00:00,-10.0,39,0,4,4,4.0,0.0,False,False,0.006769825918762087,0.0,0.011428571428571429,0.0683111954459203,0,0,0.017978901150526975,550.0,Easy
UA,1793,2025-08-13,ORD,MSP,2025-08-13T08:50:00Z,2025-08-13T10:31:00Z,2025-08-13T08:44:00Z,2025-08-13T10:03:00Z,126,A319-100,Mainline,51,56,51,2025-08-13 08:50:00+00:00,2025-08-13 08:44:00+00:00,-6.0,132,8,32,21,21.0,0.0,True,False,0.010638297872340424,0.0,0.06,0.24478178368121442,1,0,0.16414784609794503,74.0,Difficult
UA,695,2025-08-10,ORD,SJU,2025-08-10T18:03:00Z,2025-08-10T23:54:00Z,2025-08-10T18:37:00Z,2025-08-11T00:28:00Z,179,B737-900,Mainline,93,80,56,2025-08-10 18:03:00+00:00,2025-08-10 18:37:00+00:00,34.0,191,14,43,75,75.0,0.0,False,False,0.04932301740812379,0.0,0.21428571428571427,0.3567362428842505,0,0,0.1290012966564301,126.0,Medium
UA,2343,2025-08-10,ORD,IND,2025-08-10T14:21:00Z,2025-08-10T16:32:00Z,2025-08-10T15:30:00Z,2025-08-10T17:55:00Z,179,B737-900,Mainline,72,52,56,2025-08-10 14:21:00+00:00,2025-08-10 15:30:00+00:00,69.0,135,0,12,63,63.0,0.0,False,False,0.08317214700193423,0.0,0.18,0.2504743833017078,0,0,0.11104652076092184,181.0,Medium
UA,609,2025-08-08,ORD,PHX,2025-08-08T13:34:00Z,2025-08-08T15:22:00Z,2025-08-08T13:29:00Z,2025-08-08T14:59:00Z,179,B737-900,Mainline,68,75,56,2025-08-08 13:34:00+00:00,2025-08-08 13:29:00+00:00,-5.0,185,3,56,69,69.0,2.0,False,False,0.011605415860735008,0.2222222222222222,0.19714285714285715,0.3453510436432638,0,0,0.15642484935988915,77.0,Difficult
UA,276,2025-08-14,ORD,IAD,2025-08-14T21:31:00Z,2025-08-15T00:30:00Z,2025-08-14T21:30:00Z,2025-08-15T00:21:00Z,200,A321-2NX,Mainline,72,58,62,2025-08-14 21:31:00+00:00,2025-08-14 21:30:00+00:00,-1.0,157,0,8,33,33.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.09428571428571429,0.2922201138519924,0,0,0.10416555419405757,182.0,Medium
UA,1491,2025-08-09,ORD,DFW,2025-08-09T10:35:00Z,2025-08-09T13:14:00Z,2025-08-09T10:37:00Z,2025-08-09T12:51:00Z,126,B737-700,Mainline,72,77,43,2025-08-09 10:35:00+00:00,2025-08-09 10:37:00+00:00,2.0,141,9,65,44,44.0,0.0,False,False,0.0183752417794971,0.0,0.12571428571428572,0.26185958254269454,0,0,0.08302734618524518,291.0,Medium
YX,3604,2025-08-03,ORD,CMH,2025-08-03T19:35:00Z,2025-08-03T22:08:00Z,2025-08-03T19:49:00Z,2025-08-03T22:12:00Z,76,ERJ-175,Express,45,43,34,2025-08-03 19:35:00+00:00,2025-08-03 19:49:00+00:00,14.0,77,3,24,22,22.0,0.0,False,False,0.029980657640232108,0.0,0.06285714285714286,0.14041745730550284,0,0,0.04964911732459877,411.0,Medium
UA,2483,2025-08-01,ORD,IAH,2025-08-01T10:35:00Z,2025-08-01T13:29:00Z,2025-08-01T10:32:00Z,2025-08-01T13:00:00Z,179,B737-900,Mainline,73,102,56,2025-08-01 10:35:00+00:00,2025-08-01 10:32:00+00:00,-3.0,204,14,71,63,63.0,2.0,False,False,0.013539651837524177,0.2222222222222222,0.18,0.38140417457305503,0,0,0.16078717491031272,97.0,Difficult
UA,1823,2025-08-08,ORD,IAH,2025-08-08T07:10:00Z,2025-08-08T10:04:00Z,2025-08-08T07:07:00Z,2025-08-08T10:08:00Z,200,A321-2NX,Mainline,873,297,62,2025-08-08 07:10:00+00:00,2025-08-08 07:07:00+00:00,-3.0,219,19,95,21,21.0,1.0,False,False,0.013539651837524177,0.1111111111111111,0.06,0.40986717267552186,0,0,0.12025755230858386,151.0,Medium
OO,5250,2025-08-10,ORD,BNA,2025-08-10T17:50:00Z,2025-08-10T19:39:00Z,2025-08-10T20:51:00Z,2025-08-10T22:39:00Z,76,ERJ-175,Express,222,70,34,2025-08-10 17:50:00+00:00,2025-08-10 20:51:00+00:00,181.0,83,12,43,25,25.0,0.0,False,False,0.19148936170212766,0.0,0.07142857142857142,0.15180265654648956,0,0,0.1020930541056505,216.0,Medium
UA,1205,2025-08-15,ORD,EWR,2025-08-15T11:46:00Z,2025-08-15T15:12:00Z,2025-08-15T11:43:00Z,2025-08-15T14:37:00Z,179,B737-900,Mainline,67,91,56,2025-08-15 11:46:00+00:00,2025-08-15 11:43:00+00:00,-3.0,183,0,67,22,22.0,0.0,False,False,0.013539651837524177,0.0,0.06285714285714286,0.3415559772296015,0,0,0.08494451956860613,240.0,Medium
OO,4636,2025-08-05,ORD,SBN,2025-08-05T17:50:00Z,2025-08-05T19:48:00Z,2025-08-05T17:42:00Z,2025-08-05T19:23:00Z,50,CRJ-550,Express,45,44,29,2025-08-05 17:50:00+00:00,2025-08-05 17:42:00+00:00,-8.0,54,13,0,18,18.0,0.0,False,False,0.008704061895551257,0.0,0.05142857142857143,0.0967741935483871,0,0,0.032251771564057084,476.0,Easy
UA,2200,2025-08-07,ORD,SEA,2025-08-07T21:16:00Z,2025-08-07T23:59:00Z,2025-08-07T22:05:00Z,2025-08-08T00:37:00Z,166,B737-MAX8,Mainline,63,58,51,2025-08-07 21:16:00+00:00,2025-08-07 22:05:00+00:00,49.0,222,23,25,49,49.0,0.0,False,False,0.06382978723404256,0.0,0.14,0.4155597722960152,0,0,0.13026089062941582,146.0,Medium
UA,2683,2025-08-06,ORD,SAN,2025-08-06T14:06:00Z,2025-08-06T16:28:00Z,2025-08-06T14:07:00Z,2025-08-06T16:23:00Z,166,B737-800,Mainline,63,53,51,2025-08-06 14:06:00+00:00,2025-08-06 14:07:00+00:00,1.0,208,4,87,26,26.0,1.0,False,False,0.017408123791102514,0.1111111111111111,0.07428571428571429,0.38899430740037955,0,0,0.12010066369677175,163.0,Medium
UA,769,2025-08-04,ORD,BCN,2025-08-04T21:35:00Z,2025-08-05T13:15:00Z,2025-08-04T22:14:00Z,2025-08-05T13:53:00Z,243,B787-8,Mainline,480,411,95,2025-08-04 21:35:00+00:00,2025-08-04 22:14:00+00:00,39.0,216,0,44,100,100.0,2.0,False,False,0.05415860735009671,0.2222222222222222,0.2857142857142857,0.40417457305502846,0,0,0.1986697984033363,46.0,Difficult
UA,2092,2025-08-13,ORD,LGA,2025-08-13T08:00:00Z,2025-08-13T11:18:00Z,2025-08-13T07:53:00Z,2025-08-13T11:00:00Z,166,B737-MAX8,Mainline,123,126,57,2025-08-13 08:00:00+00:00,2025-08-13 07:53:00+00:00,-7.0,153,0,40,19,19.0,0.0,False,False,0.00967117988394584,0.0,0.054285714285714284,0.28462998102466797,0,0,0.07068449302726021,297.0,Medium
UA,1920,2025-08-12,ORD,LAS,2025-08-12T15:41:00Z,2025-08-12T17:41:00Z,2025-08-12T15:56:00Z,2025-08-12T18:31:00Z,179,B737-900,Mainline,67,49,56,2025-08-12 15:41:00+00:00,2025-08-12 15:56:00+00:00,15.0,121,6,14,43,43.0,1.0,False,False,0.03094777562862669,0.1111111111111111,0.12285714285714286,0.2239089184060721,0,0,0.10085976716345323,221.0,Medium
UA,1381,2025-08-11,ORD,DCA,2025-08-11T09:00:00Z,2025-08-11T11:59:00Z,2025-08-11T08:55:00Z,2025-08-11T11:47:00Z,150,A320-200,Mainline,63,80,46,2025-08-11 09:00:00+00:00,2025-08-11 08:55:00+00:00,-5.0,180,2,32,41,41.0,0.0,False,False,0.011605415860735008,0.0,0.11714285714285715,0.33586337760910817,0,0,0.09408287170861357,237.0,Medium
UA,2387,2025-08-09,ORD,MCO,2025-08-09T06:00:00Z,2025-08-09T09:47:00Z,2025-08-09T05:55:00Z,2025-08-09T09:25:00Z,179,B737-900,Mainline,504,538,56,2025-08-09 06:00:00+00:00,2025-08-09 05:55:00+00:00,-5.0,247,1,98,7,7.0,0.0,False,True,0.011605415860735008,0.0,0.02,0.4629981024667932,0,1,0.10008124525157915,247.0,Medium
UA,2672,2025-08-05,ORD,PNS,2025-08-05T10:39:00Z,2025-08-05T13:06:00Z,2025-08-05T10:29:00Z,2025-08-05T12:42:00Z,126,A319-100,Mainline,74,59,43,2025-08-05 10:39:00+00:00,2025-08-05 10:29:00+00:00,-10.0,155,3,57,20,20.0,3.0,False,False,0.006769825918762087,0.3333333333333333,0.05714285714285714,0.2884250474383302,0,0,0.13781119535853276,118.0,Medium
YX,3493,2025-08-01,ORD,DTW,2025-08-01T21:25:00Z,2025-08-01T23:57:00Z,2025-08-01T21:39:00Z,2025-08-01T23:50:00Z,76,ERJ-175,Express,60,86,34,2025-08-01 21:25:00+00:00,2025-08-01 21:39:00+00:00,14.0,67,0,8,33,33.0,2.0,False,False,0.029980657640232108,0.2222222222222222,0.09428571428571429,0.12144212523719165,0,0,0.09658420964109528,301.0,Medium
